order_id,customer_id,order_date,status,region_code
492,500,2025-01-17 02:05:25,DELIVERED,CENTRAL
493,537,2025-08-14 22:01:35,PLACED,WEST
494,590,2024-05-17 09:39:35,DELIVERED,WEST
495,329,2024-07-21 10:09:53,DELIVERED,EAST
496,453,2023-09-20 22:17:36,DELIVERED,SOUTH
497,160,2023-11-07 04:48:15,CANCELLED,NORTH
498,152,2023-03-26 17:19:28,CANCELLED,NORTH
499,114,2024-06-17 06:05:03,DELIVERED,EAST
500,217,2023-11-21 16:26:25,DELIVERED,EAST
501,145,2025-05-02 12:44:56,DELIVERED,WEST
502,540,24-06-2025,SHIPPED,EAST
503,278,08-11-2023,DELIVERED,NORTH
504,278,2023-04-14 10:56:44,RETURNED,EAST
505,,2023-06-17 14:29:03,DELIVERED,SOUTH
506,102,2024-08-14 09:34:10,DELIVERED,CENTRAL
507,204,2025-04-05 18:01:02,DELIVERED,NORTH
508,543,2023-03-03 18:04:37,DELIVERED,SOUTH
509,361,2023-01-29 12:57:58,SHIPPED,CENTRAL
510,264,2024-03-04 13:29:15,CANCELLED,NORTH
511,231,2025-05-12 01:38:18,CANCELLED,SOUTH
512,534,2023-05-17 09:14:07,DELIVERED,SOUTH
513,157,2024-10-10 07:18:52,SHIPPED,CENTRAL
514,135,2024-05-26 12:37:29,PLACED,CENTRAL
515,142,2025-11-28 15:10:53,DELIVERED,CENTRAL
516,149,2023-07-30 02:34:42,DELIVERED,SOUTH
517,546,2024-05-08 05:07:00,PLACED,EAST
518,327,2023-08-15 01:29:03,DELIVERED,WEST
519,281,2024-04-16 05:38:13,SHIPPED,SOUTH
520,,2023-10-14 23:50:55,DELIVERED,CENTRAL
521,238,2025-05-30 20:53:55,PLACED,NORTH
522,138,2025-12-04 23:45:59,DELIVERED,EAST
523,504,2023-10-13 19:08:24,SHIPPED,SOUTH
524,16,2023-02-20 01:36:17,RETURNED,SOUTH
525,210,08-11-2025,RETURNED,WEST
526,333,2025-08-16 13:38:25,CANCELLED,WEST
527,390,2024-09-20 22:31:37,DELIVERED,CENTRAL
528,40,2025-07-11 10:41:05,DELIVERED,NORTH
529,406,2024-01-17 17:10:01,PLACED,WEST
530,51,2025-03-12 18:35:50,DELIVERED,EAST
531,433,2024-03-20 03:40:06,RETURNED,CENTRAL
532,463,2023-08-09 23:04:38,DELIVERED,SOUTH
533,560,2025-06-28 11:04:22,DELIVERED,WEST
534,207,2023-02-08 16:47:27,PLACED,EAST
535,168,2025-12-10 13:05:41,PLACED,NORTH
536,88,2024-11-29 02:47:14,DELIVERED,CENTRAL
537,388,2025-08-08 19:43:04,PLACED,SOUTH
538,154,2024-06-04 16:54:21,PLACED,NORTH
539,457,2024-10-13 19:08:21,SHIPPED,SOUTH
540,,2023-11-12 02:51:35,PLACED,WEST
541,6,2025-02-13 14:43:48,DELIVERED,SOUTH
542,465,2025-07-03 18:22:43,PLACED,CENTRAL
543,561,2023-01-11 05:03:36,DELIVERED,SOUTH
544,57,2023-03-17 23:49:30,PLACED,NORTH
545,306,2025-11-02 03:26:00,PLACED,NORTH
546,166,2024-10-09 17:16:50,DELIVERED,CENTRAL
547,182,2025-06-08 00:14:28,DELIVERED,EAST
548,307,2023-02-25 16:12:49,CANCELLED,NORTH
549,67,2024-10-25 19:47:14,PLACED,EAST
550,538,2024-05-26 09:47:00,SHIPPED,NORTH
551,542,2023-06-19 19:04:57,DELIVERED,CENTRAL
552,325,2024-03-22 03:07:07,DELIVERED,CENTRAL
553,577,2024-07-03 16:36:31,DELIVERED,WEST
554,239,2025-02-04 01:53:48,RETURNED,NORTH
555,,2023-07-03 15:04:53,PLACED,SOUTH
556,424,13-08-2025,SHIPPED,SOUTH
557,289,2023-01-18 13:11:33,PLACED,EAST
558,7,2025-02-26 02:45:30,SHIPPED,WEST
559,30,2025-06-02 18:55:56,SHIPPED,EAST
560,486,2025-11-10 15:36:32,DELIVERED,WEST
561,550,2023-08-30 09:13:14,DELIVERED,WEST
562,307,2023-03-29 00:39:43,DELIVERED,CENTRAL
563,,2025-04-12 11:15:31,SHIPPED,EAST
564,288,2023-04-13 20:36:03,SHIPPED,WEST
565,170,2025-08-31 06:01:02,DELIVERED,CENTRAL
566,316,2023-07-01 12:17:01,SHIPPED,NORTH
567,509,2024-02-26 18:09:26,DELIVERED,EAST
568,180,2023-12-02 18:16:43,DELIVERED,SOUTH
569,26,2023-05-24 20:31:54,RETURNED,SOUTH
570,496,2023-10-23 11:36:19,DELIVERED,EAST
571,101,2023-08-11 14:25:35,RETURNED,SOUTH
572,471,2023-11-15 17:55:47,CANCELLED,NORTH
573,46,2023-01-07 09:13:37,DELIVERED,NORTH
574,48,2024-06-01 17:56:33,DELIVERED,EAST
575,320,2023-02-04 22:07:29,SHIPPED,SOUTH
576,546,2023-10-27 02:37:18,DELIVERED,NORTH
577,281,2024-02-28 13:17:08,RETURNED,CENTRAL
578,556,2025-03-09 13:34:14,SHIPPED,SOUTH
579,588,2025-12-30 04:12:32,PLACED,CENTRAL
580,52,2024-06-10 05:06:04,DELIVERED,NORTH
581,89,2023-06-14 13:14:30,SHIPPED,CENTRAL
582,457,2025-07-09 19:33:13,SHIPPED,SOUTH
583,81,2025-11-08 03:51:22,DELIVERED,WEST
584,480,2025-06-01 00:43:10,SHIPPED,WEST
585,230,2024-12-31 23:13:18,CANCELLED,EAST
586,339,2024-07-18 14:22:25,CANCELLED,WEST
587,,2025-01-27 07:34:06,DELIVERED,WEST
588,357,2023-09-23 07:56:35,PLACED,NORTH
589,110,2024-09-22 05:04:10,DELIVERED,EAST
590,424,2025-04-07 14:11:39,SHIPPED,SOUTH
591,349,2025-01-19 08:13:50,DELIVERED,WEST
592,351,2024-11-07 07:09:45,SHIPPED,NORTH
593,118,2025-06-10 23:17:27,DELIVERED,CENTRAL
594,181,2023-06-01 16:48:05,DELIVERED,CENTRAL
595,389,2023-06-18 22:17:37,DELIVERED,NORTH
596,143,2023-05-21 15:18:54,RETURNED,NORTH
597,464,2023-08-16 22:19:03,DELIVERED,CENTRAL
598,325,2024-11-25 15:19:28,DELIVERED,EAST
599,353,2024-11-06 07:47:54,DELIVERED,CENTRAL
600,131,2025-03-03 21:58:53,PLACED,CENTRAL
601,,2023-03-24 12:43:47,RETURNED,NORTH
602,241,2024-03-14 09:31:23,DELIVERED,EAST
603,446,2024-08-17 15:25:52,DELIVERED,WEST
604,394,2023-08-05 00:51:47,DELIVERED,WEST
605,129,2023-08-28 15:30:05,PLACED,NORTH
606,499,2023-08-12 16:33:20,RETURNED,SOUTH
607,426,2023-05-12 12:28:55,CANCELLED,CENTRAL
608,466,2024-10-23 07:24:06,DELIVERED,WEST
609,191,2024-08-20 15:12:15,PLACED,WEST
610,276,2024-01-03 18:40:42,DELIVERED,EAST
611,582,2023-02-21 23:32:56,DELIVERED,CENTRAL
612,82,2025-01-18 00:50:52,DELIVERED,EAST
613,536,2024-12-23 06:04:57,PLACED,WEST
614,80,2025-09-06 16:48:54,DELIVERED,CENTRAL
615,352,2024-04-30 10:50:02,PLACED,WEST
616,588,2025-03-07 09:27:57,DELIVERED,EAST
617,312,2024-03-25 06:28:20,DELIVERED,NORTH
618,174,2025-09-04 14:00:23,DELIVERED,EAST
619,,2025-08-27 20:13:30,PLACED,NORTH
620,288,2024-03-07 14:57:14,SHIPPED,NORTH
621,155,2025-07-27 00:05:55,DELIVERED,SOUTH
622,242,2024-02-10 20:12:08,DELIVERED,NORTH
623,149,2024-06-16 14:17:58,CANCELLED,WEST
624,244,2024-10-03 11:48:45,DELIVERED,SOUTH
625,354,24-11-2023,SHIPPED,NORTH
626,409,2023-03-23 14:12:24,DELIVERED,CENTRAL
627,400,2023-12-29 23:31:30,PLACED,WEST
628,460,2023-01-19 10:17:10,SHIPPED,CENTRAL
629,100,2025-11-26 19:28:26,DELIVERED,WEST
630,280,2025-08-06 08:33:05,SHIPPED,NORTH
631,401,2024-02-01 15:54:40,DELIVERED,SOUTH
632,200,2025-11-09 17:52:09,DELIVERED,SOUTH
633,9,2024-05-01 15:32:44,PLACED,NORTH
634,457,2025-03-26 23:16:16,DELIVERED,EAST
635,,2023-10-27 22:31:36,PLACED,CENTRAL
636,223,2025-10-17 00:01:40,DELIVERED,NORTH
637,134,2023-05-15 04:43:02,DELIVERED,CENTRAL
638,189,2023-10-15 00:40:23,DELIVERED,NORTH
639,284,2025-09-19 07:27:48,DELIVERED,EAST
640,76,2024-02-04 18:12:13,PLACED,WEST
641,265,2024-05-31 18:16:02,SHIPPED,WEST
642,206,2023-04-18 19:21:46,SHIPPED,WEST
643,442,2023-06-18 10:34:51,DELIVERED,WEST
644,75,07-02-2024,DELIVERED,WEST
645,153,2023-01-30 03:36:07,PLACED,NORTH
646,156,2025-10-29 10:18:05,RETURNED,CENTRAL
647,503,2023-01-06 18:05:09,DELIVERED,NORTH
648,394,2025-04-19 01:27:29,CANCELLED,WEST
649,368,2023-07-08 06:47:58,SHIPPED,NORTH
650,93,2025-09-09 04:49:41,CANCELLED,EAST
651,297,2023-05-05 23:38:46,SHIPPED,NORTH
652,307,2024-08-19 18:39:35,CANCELLED,EAST
653,449,2025-01-25 18:10:00,PLACED,SOUTH
654,245,2023-02-09 09:39:39,PLACED,CENTRAL
655,547,2025-09-26 11:58:31,CANCELLED,NORTH
656,346,2023-02-27 13:03:04,PLACED,NORTH
657,536,2023-11-25 19:56:03,DELIVERED,CENTRAL
658,239,2023-08-20 09:23:37,PLACED,SOUTH
659,483,2025-01-29 11:18:57,DELIVERED,SOUTH
660,15,2025-12-25 10:14:24,PLACED,EAST
661,175,2023-06-01 03:19:03,PLACED,NORTH
662,226,27-06-2023,SHIPPED,EAST
663,124,2025-11-19 20:30:16,DELIVERED,SOUTH
664,219,2024-05-14 13:44:23,DELIVERED,EAST
665,145,2023-04-09 05:04:58,SHIPPED,EAST
666,250,2025-05-09 16:32:08,PLACED,NORTH
667,162,09-09-2025,DELIVERED,NORTH
668,92,2023-01-12 05:19:48,DELIVERED,EAST
669,488,2024-10-08 13:53:23,SHIPPED,EAST
670,245,2025-03-23 14:05:30,DELIVERED,NORTH
671,512,2025-07-15 06:37:49,PLACED,EAST
672,572,2024-06-24 08:55:15,PLACED,CENTRAL
673,553,2023-05-29 15:21:09,DELIVERED,SOUTH
674,116,2024-03-05 09:55:48,DELIVERED,WEST
675,45,11-02-2025,DELIVERED,SOUTH
676,465,06-11-2024,DELIVERED,CENTRAL
677,30,2023-10-01 05:33:55,PLACED,SOUTH
678,334,2024-11-22 00:07:29,DELIVERED,EAST
679,334,2023-12-24 09:22:44,SHIPPED,WEST
680,226,07-11-2023,DELIVERED,NORTH
681,466,2024-11-08 02:13:38,DELIVERED,WEST
682,277,2023-10-29 14:37:12,PLACED,CENTRAL
683,114,2023-04-03 15:58:38,DELIVERED,SOUTH
684,303,2024-06-17 17:26:31,DELIVERED,CENTRAL
685,567,2023-09-21 23:39:14,PLACED,CENTRAL
686,222,2025-01-29 23:11:50,CANCELLED,EAST
687,253,2023-01-23 12:44:34,DELIVERED,SOUTH
688,588,2025-07-08 06:50:43,DELIVERED,NORTH
689,517,04-03-2023,DELIVERED,WEST
690,464,2025-12-18 05:07:30,PLACED,NORTH
691,224,2025-12-12 18:52:18,SHIPPED,NORTH
692,313,2023-01-25 17:55:10,DELIVERED,CENTRAL
693,,2025-06-25 16:25:34,DELIVERED,WEST
694,380,2023-10-15 07:16:36,DELIVERED,NORTH
695,341,2025-09-01 11:37:35,SHIPPED,EAST
696,556,2025-12-20 09:22:33,SHIPPED,NORTH
697,57,2025-08-21 20:14:48,RETURNED,EAST
698,375,2023-03-22 02:23:32,PLACED,EAST
699,69,2023-09-30 06:26:32,DELIVERED,SOUTH
700,117,2024-06-04 07:05:00,DELIVERED,CENTRAL
701,231,2025-12-27 19:54:33,CANCELLED,CENTRAL
702,56,22-11-2025,SHIPPED,WEST
703,126,2025-02-17 23:24:52,DELIVERED,CENTRAL
704,377,2024-03-30 00:24:17,RETURNED,NORTH
705,469,2023-10-20 14:19:49,DELIVERED,SOUTH
706,79,2024-03-23 23:18:46,SHIPPED,SOUTH
707,210,2025-02-10 00:28:35,DELIVERED,EAST
708,555,2024-10-09 01:36:43,DELIVERED,WEST
709,22,2024-11-20 12:18:07,PLACED,SOUTH
710,422,2025-03-18 04:51:20,DELIVERED,EAST
711,543,2025-01-25 04:55:32,DELIVERED,EAST
712,314,2025-05-31 04:40:29,SHIPPED,WEST
713,49,2024-07-31 17:31:23,SHIPPED,SOUTH
714,549,2025-08-19 00:12:23,RETURNED,SOUTH
715,43,2023-09-08 12:00:41,DELIVERED,WEST
716,211,2024-02-09 12:41:02,PLACED,EAST
717,460,2024-06-18 03:32:45,SHIPPED,EAST
718,415,2023-07-08 17:28:34,DELIVERED,WEST
719,560,2024-05-12 10:35:23,SHIPPED,EAST
720,588,2025-01-06 04:40:13,DELIVERED,WEST
721,491,2024-06-10 03:04:14,PLACED,CENTRAL
722,412,2023-07-01 13:27:24,SHIPPED,EAST
723,200,2023-05-24 15:56:47,SHIPPED,EAST
724,,2023-11-01 00:48:33,DELIVERED,NORTH
725,503,2025-03-06 00:49:18,DELIVERED,NORTH
726,152,2025-11-01 18:51:09,DELIVERED,WEST
727,,2024-08-02 04:09:10,SHIPPED,WEST
728,455,2025-05-21 12:49:36,DELIVERED,WEST
729,435,2024-03-24 09:03:22,DELIVERED,CENTRAL
730,213,2025-07-17 20:39:32,RETURNED,CENTRAL
731,385,2024-06-05 01:14:33,DELIVERED,EAST
732,474,2024-10-05 22:12:09,DELIVERED,SOUTH
733,391,2023-11-06 12:51:37,DELIVERED,EAST
734,573,2025-06-28 02:08:42,SHIPPED,NORTH
735,484,2023-08-28 06:25:47,DELIVERED,EAST
736,251,10-10-2024,DELIVERED,WEST
737,371,2023-04-14 15:40:54,DELIVERED,EAST
738,123,2025-09-02 13:23:22,DELIVERED,NORTH
739,60,2024-02-08 04:14:51,DELIVERED,SOUTH
740,280,2024-07-09 04:17:45,DELIVERED,EAST
741,543,2023-03-17 16:13:23,PLACED,SOUTH
742,97,2025-09-02 14:39:13,SHIPPED,EAST
743,309,2024-05-06 05:10:45,DELIVERED,EAST
744,361,2023-05-29 20:55:42,PLACED,CENTRAL
745,497,2024-03-13 04:00:52,RETURNED,SOUTH
746,516,2023-06-09 02:24:52,SHIPPED,CENTRAL
747,539,2025-08-10 22:16:00,DELIVERED,NORTH
748,79,2024-10-10 07:47:46,PLACED,NORTH
749,372,2025-01-14 21:44:07,DELIVERED,CENTRAL
750,351,2025-03-23 15:22:06,SHIPPED,NORTH
751,146,2023-12-12 10:06:05,SHIPPED,SOUTH
752,436,2023-07-22 06:53:17,DELIVERED,NORTH
753,442,30-01-2023,PLACED,CENTRAL
754,122,2025-07-10 11:12:38,PLACED,EAST
755,,2025-11-03 01:25:33,PLACED,CENTRAL
756,205,2023-11-16 01:54:40,DELIVERED,NORTH
757,285,2023-08-15 02:45:26,SHIPPED,SOUTH
758,248,2025-02-16 17:00:13,PLACED,CENTRAL
759,197,2023-01-22 17:22:22,SHIPPED,CENTRAL
760,102,2023-01-07 17:23:38,RETURNED,WEST
761,190,2024-07-23 06:43:54,RETURNED,SOUTH
762,435,2024-07-05 04:44:08,SHIPPED,NORTH
763,113,2024-05-03 05:13:04,DELIVERED,EAST
764,42,2025-12-30 18:16:22,DELIVERED,WEST
765,320,2024-03-16 13:48:03,CANCELLED,SOUTH
766,439,2025-05-10 11:28:52,PLACED,WEST
767,14,2025-11-20 23:50:34,DELIVERED,NORTH
768,88,2024-09-07 17:44:08,DELIVERED,CENTRAL
769,173,08-06-2023,RETURNED,EAST
770,414,2023-11-08 02:21:51,CANCELLED,WEST
771,596,2024-03-08 15:54:57,DELIVERED,WEST
772,415,2024-07-07 04:16:11,DELIVERED,SOUTH
773,257,2024-12-07 06:00:42,SHIPPED,SOUTH
774,55,2023-02-16 04:10:23,DELIVERED,NORTH
775,335,2023-10-06 05:10:16,DELIVERED,NORTH
776,533,2023-04-29 20:46:12,DELIVERED,SOUTH
777,503,2024-04-01 00:49:09,DELIVERED,CENTRAL
778,,2025-04-29 03:28:19,RETURNED,NORTH
779,386,2024-08-18 22:45:30,PLACED,SOUTH
780,311,2025-05-14 18:01:59,SHIPPED,WEST
781,399,2023-07-28 22:05:06,PLACED,WEST
782,553,2025-10-22 09:30:48,DELIVERED,SOUTH
783,270,2025-02-26 02:35:16,RETURNED,CENTRAL
784,292,2025-11-16 21:17:33,PLACED,NORTH
785,358,2023-07-19 03:34:12,DELIVERED,EAST
786,354,2024-08-14 04:48:14,DELIVERED,NORTH
787,241,2025-10-24 04:48:51,DELIVERED,NORTH
788,174,18-04-2024,SHIPPED,WEST
789,582,2025-10-18 19:21:37,DELIVERED,NORTH
790,23,2025-12-17 03:12:45,DELIVERED,WEST
791,501,2024-05-15 20:44:23,DELIVERED,EAST
792,348,2025-02-10 15:29:19,SHIPPED,WEST
793,78,2023-11-10 10:06:24,DELIVERED,EAST
794,,2024-02-16 21:41:55,DELIVERED,SOUTH
795,95,2025-08-28 05:44:33,DELIVERED,CENTRAL
796,581,2024-06-07 06:13:59,DELIVERED,SOUTH
797,310,2024-06-23 12:53:49,SHIPPED,CENTRAL
798,412,2024-05-01 18:38:43,DELIVERED,CENTRAL
799,529,2023-10-08 13:17:15,DELIVERED,SOUTH
800,479,2025-10-23 12:38:28,DELIVERED,CENTRAL
801,62,2024-11-04 18:25:14,DELIVERED,SOUTH
802,308,2024-01-09 09:47:25,DELIVERED,NORTH
803,423,2025-09-11 18:31:47,SHIPPED,SOUTH
804,242,2024-02-03 09:01:24,PLACED,SOUTH
805,318,2023-02-13 00:53:11,DELIVERED,WEST
806,38,2024-10-17 14:00:48,SHIPPED,NORTH
807,285,2024-02-06 09:43:57,SHIPPED,NORTH
808,57,2025-01-24 17:30:04,PLACED,CENTRAL
809,417,2024-04-07 21:28:07,DELIVERED,NORTH
810,144,2024-09-08 13:19:11,DELIVERED,CENTRAL
811,595,2023-07-07 09:52:57,RETURNED,EAST
812,244,2025-02-10 05:02:18,DELIVERED,EAST
813,400,2024-05-26 12:40:06,DELIVERED,WEST
814,180,2023-12-05 15:56:30,SHIPPED,WEST
815,58,2024-01-31 01:12:42,DELIVERED,NORTH
816,487,2024-05-06 15:36:01,RETURNED,SOUTH
817,377,2024-07-17 21:32:48,PLACED,CENTRAL
818,56,2023-02-24 01:47:22,DELIVERED,SOUTH
819,317,2024-01-28 23:53:09,DELIVERED,NORTH
820,454,2025-04-10 22:54:57,RETURNED,WEST
821,242,2024-02-01 22:59:11,CANCELLED,SOUTH
822,417,2024-11-12 17:21:32,SHIPPED,NORTH
823,423,2025-02-02 19:36:04,SHIPPED,WEST
824,268,2023-06-05 23:01:04,DELIVERED,CENTRAL
825,465,2025-04-30 20:46:11,DELIVERED,SOUTH
826,140,05-09-2025,SHIPPED,EAST
827,114,2024-05-02 08:23:47,DELIVERED,SOUTH
828,328,2025-07-11 18:31:34,CANCELLED,SOUTH
829,336,2024-02-09 22:51:01,SHIPPED,WEST
830,387,2024-07-25 01:06:18,CANCELLED,SOUTH
831,572,2023-02-02 05:02:35,DELIVERED,NORTH
832,173,19-12-2024,DELIVERED,CENTRAL
833,377,2024-02-09 03:23:06,DELIVERED,NORTH
834,465,2025-03-27 20:39:01,DELIVERED,SOUTH
835,273,2023-11-12 13:48:29,DELIVERED,SOUTH
836,221,2024-11-01 00:20:58,SHIPPED,SOUTH
837,150,11-10-2024,RETURNED,SOUTH
838,255,2025-08-17 12:47:18,DELIVERED,WEST
839,,2023-05-14 04:34:10,SHIPPED,WEST
840,393,2025-12-02 23:42:55,DELIVERED,EAST
841,61,24-04-2023,RETURNED,WEST
842,47,04-07-2024,DELIVERED,WEST
843,380,2024-04-14 22:17:29,CANCELLED,NORTH
844,174,2025-06-20 18:07:14,RETURNED,WEST
845,544,2023-07-24 22:19:00,SHIPPED,EAST
846,512,2023-03-10 14:29:04,CANCELLED,EAST
847,270,2024-10-30 02:46:08,DELIVERED,EAST
848,169,2025-03-14 02:08:19,RETURNED,SOUTH
849,451,13-05-2025,PLACED,SOUTH
850,,2023-10-12 12:00:12,DELIVERED,WEST
851,507,30-06-2023,DELIVERED,CENTRAL
852,116,2025-01-23 17:32:56,CANCELLED,NORTH
853,291,2024-06-27 02:11:35,SHIPPED,CENTRAL
854,600,2024-02-28 18:24:22,RETURNED,NORTH
855,185,2025-03-28 03:16:32,PLACED,WEST
856,337,17-11-2025,DELIVERED,NORTH
857,109,2024-09-04 07:42:55,SHIPPED,NORTH
858,492,2024-12-15 22:44:11,RETURNED,CENTRAL
859,,2025-10-19 04:15:11,DELIVERED,WEST
860,583,2024-05-19 17:43:35,CANCELLED,EAST
861,73,2024-05-17 00:40:56,DELIVERED,NORTH
862,246,2024-09-11 14:31:21,CANCELLED,NORTH
863,167,2023-02-01 20:44:38,DELIVERED,SOUTH
864,443,2023-07-07 08:22:04,RETURNED,CENTRAL
865,99,2023-07-23 22:43:18,DELIVERED,WEST
866,488,2024-11-22 23:17:48,DELIVERED,NORTH
867,191,2024-10-18 09:17:48,DELIVERED,NORTH
868,475,2025-03-08 10:45:24,DELIVERED,SOUTH
869,538,2025-02-08 10:57:07,DELIVERED,NORTH
870,131,2025-01-11 22:38:32,SHIPPED,SOUTH
871,583,23-03-2025,PLACED,NORTH
872,436,2025-03-08 13:28:50,DELIVERED,CENTRAL
873,600,2024-01-29 14:42:12,DELIVERED,NORTH
874,187,2025-10-24 17:25:39,PLACED,WEST
875,466,2025-12-30 05:08:09,DELIVERED,EAST
876,192,2024-06-14 05:52:04,PLACED,CENTRAL
877,109,2024-02-07 20:03:48,PLACED,WEST
878,,2023-07-01 06:04:51,DELIVERED,WEST
879,499,2025-10-18 17:28:13,CANCELLED,CENTRAL
880,405,2024-07-14 08:56:37,PLACED,SOUTH
881,17,2023-01-22 13:19:54,SHIPPED,NORTH
882,149,2023-11-22 00:38:25,DELIVERED,CENTRAL
883,475,2023-10-24 13:48:24,DELIVERED,NORTH
884,456,2023-09-16 00:51:41,DELIVERED,WEST
885,302,2025-06-28 02:49:00,CANCELLED,NORTH
886,,2024-06-02 14:49:56,DELIVERED,WEST
887,568,2025-02-09 01:09:18,PLACED,WEST
888,500,2025-01-25 03:09:26,PLACED,NORTH
889,567,17-10-2024,CANCELLED,WEST
890,356,2025-01-05 07:19:07,DELIVERED,SOUTH
891,481,2024-03-23 09:49:12,SHIPPED,SOUTH
892,348,2025-07-01 21:30:16,CANCELLED,WEST
893,400,2023-07-23 17:56:44,CANCELLED,EAST
894,166,2025-01-03 17:32:47,SHIPPED,NORTH
895,178,2025-11-02 05:40:01,DELIVERED,NORTH
896,506,2024-10-08 05:01:15,SHIPPED,NORTH
897,268,2023-01-29 03:57:27,SHIPPED,CENTRAL
898,346,2023-02-19 15:55:41,DELIVERED,NORTH
899,265,2025-05-23 00:11:13,DELIVERED,NORTH
900,155,2025-05-15 07:17:54,CANCELLED,CENTRAL
901,52,2025-11-06 00:14:35,DELIVERED,WEST
902,105,2023-06-22 07:48:05,PLACED,NORTH
903,211,2023-09-17 11:56:14,SHIPPED,EAST
904,511,2024-11-16 20:58:50,PLACED,EAST
905,126,2024-06-03 19:04:21,DELIVERED,WEST
906,486,2023-01-11 05:36:09,DELIVERED,NORTH
907,425,2024-02-18 05:46:53,DELIVERED,SOUTH
908,234,2025-04-02 18:47:36,DELIVERED,WEST
909,529,2024-12-13 15:33:13,DELIVERED,NORTH
910,11,2024-11-18 12:31:46,DELIVERED,NORTH
911,412,2023-05-12 16:45:39,SHIPPED,NORTH
912,155,2024-09-02 22:01:44,PLACED,CENTRAL
913,567,2024-04-04 09:24:20,DELIVERED,EAST
914,,2024-06-18 15:06:59,DELIVERED,SOUTH
915,211,2025-12-23 20:53:32,DELIVERED,CENTRAL
916,354,2025-10-09 21:42:16,DELIVERED,WEST
917,87,03-11-2023,SHIPPED,SOUTH
918,291,2025-03-19 12:31:00,DELIVERED,EAST
919,164,20-03-2025,CANCELLED,CENTRAL
920,312,2025-07-09 10:08:07,RETURNED,NORTH
921,266,2023-04-04 02:56:20,DELIVERED,NORTH
922,460,2025-10-08 05:38:16,DELIVERED,WEST
923,596,2024-06-10 14:06:04,CANCELLED,CENTRAL
924,307,2025-07-14 03:40:22,DELIVERED,CENTRAL
925,387,2025-11-10 14:08:57,SHIPPED,EAST
926,370,2025-03-13 06:43:10,PLACED,WEST
927,64,2024-10-02 02:26:51,PLACED,SOUTH
928,539,2024-11-24 02:12:10,DELIVERED,WEST
929,434,2024-02-14 15:12:50,DELIVERED,WEST
930,148,2024-10-09 15:59:30,DELIVERED,WEST
931,526,2023-07-20 23:49:45,PLACED,SOUTH
932,161,2024-12-08 11:44:58,DELIVERED,NORTH
933,113,2025-07-23 13:16:53,DELIVERED,NORTH
934,381,2025-03-23 02:33:28,DELIVERED,EAST
935,,2025-01-24 20:37:02,DELIVERED,WEST
936,313,2023-03-17 13:50:32,SHIPPED,WEST
937,358,04-01-2023,PLACED,WEST
938,464,2025-06-09 05:11:29,DELIVERED,WEST
939,142,2025-07-29 22:29:41,DELIVERED,WEST
940,334,2025-11-02 11:47:32,DELIVERED,CENTRAL
941,405,2024-09-28 08:03:03,PLACED,WEST
942,170,2024-03-06 21:17:35,DELIVERED,EAST
943,573,2025-05-21 13:14:58,RETURNED,CENTRAL
944,584,2025-06-15 02:44:05,DELIVERED,CENTRAL
945,545,2023-01-29 23:50:49,PLACED,SOUTH
946,594,2024-01-17 00:57:02,CANCELLED,CENTRAL
947,47,2024-05-12 18:32:22,RETURNED,EAST
948,25,2024-11-09 21:11:25,SHIPPED,EAST
949,102,2023-05-22 09:39:40,SHIPPED,SOUTH
950,158,2024-02-01 23:45:47,DELIVERED,SOUTH
951,334,2023-04-02 12:27:47,DELIVERED,EAST
952,146,2024-08-28 18:00:22,SHIPPED,WEST
953,246,2023-07-07 21:56:57,DELIVERED,WEST
954,395,2025-03-01 02:46:31,SHIPPED,EAST
955,68,2024-12-23 01:52:38,DELIVERED,SOUTH
956,104,2023-01-29 22:18:34,DELIVERED,SOUTH
957,457,2024-04-18 04:47:23,DELIVERED,SOUTH
958,173,2023-08-10 03:49:39,DELIVERED,WEST
959,2,2025-05-12 09:34:33,RETURNED,CENTRAL
960,172,25-03-2024,RETURNED,WEST
961,390,2024-02-29 13:28:19,CANCELLED,SOUTH
962,289,28-06-2025,DELIVERED,CENTRAL
963,405,2023-04-19 15:22:26,CANCELLED,CENTRAL
964,216,2024-03-10 02:57:37,RETURNED,EAST
965,268,2025-11-25 14:34:05,DELIVERED,EAST
966,330,2024-01-18 00:52:15,DELIVERED,CENTRAL
967,,2024-05-25 05:46:25,DELIVERED,NORTH
968,10,2025-08-03 17:12:54,DELIVERED,WEST
969,80,2024-09-02 04:18:46,CANCELLED,WEST
970,386,2025-11-10 07:08:39,DELIVERED,SOUTH
971,128,2025-12-18 19:10:00,RETURNED,WEST
972,21,2023-01-15 13:05:21,DELIVERED,EAST
973,311,2023-10-25 12:04:22,SHIPPED,WEST
974,,2024-07-17 21:35:25,DELIVERED,CENTRAL
975,,2023-11-21 19:18:11,DELIVERED,NORTH
976,506,2024-03-06 20:15:58,SHIPPED,CENTRAL
977,579,2025-11-10 04:31:14,DELIVERED,NORTH
978,584,2023-07-17 22:58:07,CANCELLED,EAST
979,24,2023-10-26 00:44:38,DELIVERED,CENTRAL
980,574,2025-08-12 12:36:02,PLACED,WEST
981,54,2025-09-22 16:57:18,SHIPPED,WEST
982,531,2024-03-01 16:47:15,DELIVERED,NORTH
983,,2023-12-15 19:45:50,DELIVERED,EAST
984,343,2023-01-09 00:21:07,DELIVERED,NORTH
