order_id,customer_id,order_date,status,region_code,customer_id_missing,is_future_dated
424,554,2025-01-09 16:20:07,DELIVERED,SOUTH,False,False
425,468,2025-12-19 17:15:57,DELIVERED,CENTRAL,False,False
426,547,2024-11-06 17:07:54,SHIPPED,CENTRAL,False,False
427,453,2023-12-19 19:57:43,DELIVERED,SOUTH,False,False
428,,2024-04-16 14:01:07,DELIVERED,SOUTH,True,False
429,548,2024-06-18 00:00:00,RETURNED,WEST,False,False
430,,2024-04-10 10:17:23,SHIPPED,SOUTH,True,False
431,194,2023-01-12 05:06:21,DELIVERED,WEST,False,False
432,400,2024-01-24 04:48:09,SHIPPED,NORTH,False,False
433,530,2024-10-17 22:13:30,RETURNED,EAST,False,False
434,545,2024-03-18 05:31:20,DELIVERED,NORTH,False,False
435,114,2023-10-11 08:37:57,DELIVERED,EAST,False,False
436,193,2025-12-24 03:30:40,SHIPPED,CENTRAL,False,False
437,105,2023-02-04 09:05:57,PLACED,WEST,False,False
438,155,2023-01-13 00:00:00,SHIPPED,WEST,False,False
439,511,2024-04-29 00:25:14,DELIVERED,NORTH,False,False
440,150,2024-05-28 00:00:00,DELIVERED,NORTH,False,False
441,197,2025-04-23 19:39:49,SHIPPED,WEST,False,False
442,255,2023-01-20 14:20:22,RETURNED,SOUTH,False,False
443,97,2023-02-22 01:21:15,RETURNED,WEST,False,False
444,320,2024-08-27 11:33:19,SHIPPED,NORTH,False,False
445,260,2025-05-03 17:49:31,SHIPPED,EAST,False,False
446,224,2023-03-22 21:57:47,SHIPPED,WEST,False,False
447,,2024-05-19 02:44:23,DELIVERED,WEST,True,False
448,,2024-01-13 00:00:00,DELIVERED,WEST,True,False
449,381,2025-12-05 09:39:21,SHIPPED,WEST,False,False
450,347,2023-05-22 23:41:48,RETURNED,NORTH,False,False
451,158,2023-04-03 20:34:42,DELIVERED,SOUTH,False,False
452,572,2025-01-27 20:06:03,DELIVERED,WEST,False,False
453,,2023-10-27 18:16:04,DELIVERED,EAST,True,False
454,449,2023-03-03 08:14:22,DELIVERED,WEST,False,False
455,557,2023-10-22 19:21:21,DELIVERED,EAST,False,False
456,568,2025-07-19 00:24:21,DELIVERED,WEST,False,False
457,555,2024-04-04 07:28:32,PLACED,CENTRAL,False,False
458,20,2024-08-11 19:46:06,DELIVERED,CENTRAL,False,False
459,65,2024-01-06 22:36:29,DELIVERED,WEST,False,False
460,510,2023-10-22 22:50:46,SHIPPED,EAST,False,False
461,330,2024-05-16 03:24:04,DELIVERED,NORTH,False,False
462,133,2023-03-10 00:08:04,PLACED,NORTH,False,False
463,33,2025-01-23 23:54:57,CANCELLED,WEST,False,False
464,263,2025-03-27 00:00:00,SHIPPED,NORTH,False,False
465,214,2023-01-21 07:53:07,RETURNED,NORTH,False,False
466,63,2024-12-28 02:30:34,DELIVERED,WEST,False,False
467,60,2024-07-27 07:52:35,SHIPPED,NORTH,False,False
468,80,2023-04-20 08:15:34,RETURNED,NORTH,False,False
469,545,2023-06-07 05:56:45,SHIPPED,SOUTH,False,False
470,184,2025-06-04 12:10:18,DELIVERED,NORTH,False,False
471,470,2025-09-19 01:38:22,DELIVERED,NORTH,False,False
472,564,2023-09-17 03:06:07,SHIPPED,SOUTH,False,False
473,454,2025-04-09 09:15:08,RETURNED,CENTRAL,False,False
474,423,2024-05-19 07:58:56,DELIVERED,EAST,False,False
475,559,2025-08-03 03:17:40,DELIVERED,EAST,False,False
476,459,2024-07-13 06:05:28,PLACED,NORTH,False,False
477,531,2024-03-17 22:15:50,CANCELLED,NORTH,False,False
478,220,2024-04-11 13:15:41,PLACED,EAST,False,False
479,585,2025-05-10 02:03:30,SHIPPED,NORTH,False,False
480,142,2024-12-16 03:49:49,CANCELLED,SOUTH,False,False
481,308,2023-12-28 22:39:05,DELIVERED,SOUTH,False,False
482,495,2023-04-30 22:16:58,CANCELLED,CENTRAL,False,False
483,308,2023-05-29 00:00:00,CANCELLED,WEST,False,False
484,343,2023-05-02 21:50:57,CANCELLED,WEST,False,False
485,233,2023-07-07 06:04:35,CANCELLED,NORTH,False,False
486,392,2025-09-11 00:00:00,DELIVERED,EAST,False,False
487,335,2025-04-18 18:02:21,SHIPPED,NORTH,False,False
488,403,2025-11-12 10:56:31,DELIVERED,CENTRAL,False,False
489,443,2025-02-23 01:40:26,DELIVERED,SOUTH,False,False
490,586,2024-06-06 05:15:29,DELIVERED,EAST,False,False
491,445,2023-05-13 03:58:28,PLACED,SOUTH,False,False
492,500,2025-01-17 02:05:25,DELIVERED,CENTRAL,False,False
493,537,2025-08-14 22:01:35,PLACED,WEST,False,False
494,590,2024-05-17 09:39:35,DELIVERED,WEST,False,False
495,329,2024-07-21 10:09:53,DELIVERED,EAST,False,False
496,453,2023-09-20 22:17:36,DELIVERED,SOUTH,False,False
497,160,2023-11-07 04:48:15,CANCELLED,NORTH,False,False
498,152,2023-03-26 17:19:28,CANCELLED,NORTH,False,False
499,114,2024-06-17 06:05:03,DELIVERED,EAST,False,False
500,217,2023-11-21 16:26:25,DELIVERED,EAST,False,False
501,145,2025-05-02 12:44:56,DELIVERED,WEST,False,False
502,540,2025-06-24 00:00:00,SHIPPED,EAST,False,False
503,278,2023-11-08 00:00:00,DELIVERED,NORTH,False,False
504,278,2023-04-14 10:56:44,RETURNED,EAST,False,False
505,,2023-06-17 14:29:03,DELIVERED,SOUTH,True,False
506,102,2024-08-14 09:34:10,DELIVERED,CENTRAL,False,False
507,204,2025-04-05 18:01:02,DELIVERED,NORTH,False,False
508,543,2023-03-03 18:04:37,DELIVERED,SOUTH,False,False
509,361,2023-01-29 12:57:58,SHIPPED,CENTRAL,False,False
510,264,2024-03-04 13:29:15,CANCELLED,NORTH,False,False
511,231,2025-05-12 01:38:18,CANCELLED,SOUTH,False,False
512,534,2023-05-17 09:14:07,DELIVERED,SOUTH,False,False
513,157,2024-10-10 07:18:52,SHIPPED,CENTRAL,False,False
514,135,2024-05-26 12:37:29,PLACED,CENTRAL,False,False
515,142,2025-11-28 15:10:53,DELIVERED,CENTRAL,False,False
516,149,2023-07-30 02:34:42,DELIVERED,SOUTH,False,False
517,546,2024-05-08 05:07:00,PLACED,EAST,False,False
518,327,2023-08-15 01:29:03,DELIVERED,WEST,False,False
519,281,2024-04-16 05:38:13,SHIPPED,SOUTH,False,False
520,,2023-10-14 23:50:55,DELIVERED,CENTRAL,True,False
521,238,2025-05-30 20:53:55,PLACED,NORTH,False,False
522,138,2025-12-04 23:45:59,DELIVERED,EAST,False,False
523,504,2023-10-13 19:08:24,SHIPPED,SOUTH,False,False
524,16,2023-02-20 01:36:17,RETURNED,SOUTH,False,False
525,210,2025-11-08 00:00:00,RETURNED,WEST,False,False
526,333,2025-08-16 13:38:25,CANCELLED,WEST,False,False
527,390,2024-09-20 22:31:37,DELIVERED,CENTRAL,False,False
528,40,2025-07-11 10:41:05,DELIVERED,NORTH,False,False
529,406,2024-01-17 17:10:01,PLACED,WEST,False,False
530,51,2025-03-12 18:35:50,DELIVERED,EAST,False,False
531,433,2024-03-20 03:40:06,RETURNED,CENTRAL,False,False
532,463,2023-08-09 23:04:38,DELIVERED,SOUTH,False,False
533,560,2025-06-28 11:04:22,DELIVERED,WEST,False,False
534,207,2023-02-08 16:47:27,PLACED,EAST,False,False
535,168,2025-12-10 13:05:41,PLACED,NORTH,False,False
536,88,2024-11-29 02:47:14,DELIVERED,CENTRAL,False,False
537,388,2025-08-08 19:43:04,PLACED,SOUTH,False,False
538,154,2024-06-04 16:54:21,PLACED,NORTH,False,False
539,457,2024-10-13 19:08:21,SHIPPED,SOUTH,False,False
540,,2023-11-12 02:51:35,PLACED,WEST,True,False
541,6,2025-02-13 14:43:48,DELIVERED,SOUTH,False,False
542,465,2025-07-03 18:22:43,PLACED,CENTRAL,False,False
543,561,2023-01-11 05:03:36,DELIVERED,SOUTH,False,False
544,57,2023-03-17 23:49:30,PLACED,NORTH,False,False
545,306,2025-11-02 03:26:00,PLACED,NORTH,False,False
546,166,2024-10-09 17:16:50,DELIVERED,CENTRAL,False,False
547,182,2025-06-08 00:14:28,DELIVERED,EAST,False,False
548,307,2023-02-25 16:12:49,CANCELLED,NORTH,False,False
549,67,2024-10-25 19:47:14,PLACED,EAST,False,False
550,538,2024-05-26 09:47:00,SHIPPED,NORTH,False,False
551,542,2023-06-19 19:04:57,DELIVERED,CENTRAL,False,False
552,325,2024-03-22 03:07:07,DELIVERED,CENTRAL,False,False
553,577,2024-07-03 16:36:31,DELIVERED,WEST,False,False
554,239,2025-02-04 01:53:48,RETURNED,NORTH,False,False
555,,2023-07-03 15:04:53,PLACED,SOUTH,True,False
556,424,2025-08-13 00:00:00,SHIPPED,SOUTH,False,False
557,289,2023-01-18 13:11:33,PLACED,EAST,False,False
558,7,2025-02-26 02:45:30,SHIPPED,WEST,False,False
559,30,2025-06-02 18:55:56,SHIPPED,EAST,False,False
560,486,2025-11-10 15:36:32,DELIVERED,WEST,False,False
561,550,2023-08-30 09:13:14,DELIVERED,WEST,False,False
562,307,2023-03-29 00:39:43,DELIVERED,CENTRAL,False,False
563,,2025-04-12 11:15:31,SHIPPED,EAST,True,False
564,288,2023-04-13 20:36:03,SHIPPED,WEST,False,False
565,170,2025-08-31 06:01:02,DELIVERED,CENTRAL,False,False
566,316,2023-07-01 12:17:01,SHIPPED,NORTH,False,False
567,509,2024-02-26 18:09:26,DELIVERED,EAST,False,False
568,180,2023-12-02 18:16:43,DELIVERED,SOUTH,False,False
569,26,2023-05-24 20:31:54,RETURNED,SOUTH,False,False
570,496,2023-10-23 11:36:19,DELIVERED,EAST,False,False
571,101,2023-08-11 14:25:35,RETURNED,SOUTH,False,False
572,471,2023-11-15 17:55:47,CANCELLED,NORTH,False,False
573,46,2023-01-07 09:13:37,DELIVERED,NORTH,False,False
574,48,2024-06-01 17:56:33,DELIVERED,EAST,False,False
575,320,2023-02-04 22:07:29,SHIPPED,SOUTH,False,False
576,546,2023-10-27 02:37:18,DELIVERED,NORTH,False,False
577,281,2024-02-28 13:17:08,RETURNED,CENTRAL,False,False
578,556,2025-03-09 13:34:14,SHIPPED,SOUTH,False,False
579,588,2025-12-30 04:12:32,PLACED,CENTRAL,False,False
580,52,2024-06-10 05:06:04,DELIVERED,NORTH,False,False
581,89,2023-06-14 13:14:30,SHIPPED,CENTRAL,False,False
582,457,2025-07-09 19:33:13,SHIPPED,SOUTH,False,False
583,81,2025-11-08 03:51:22,DELIVERED,WEST,False,False
584,480,2025-06-01 00:43:10,SHIPPED,WEST,False,False
585,230,2024-12-31 23:13:18,CANCELLED,EAST,False,False
586,339,2024-07-18 14:22:25,CANCELLED,WEST,False,False
587,,2025-01-27 07:34:06,DELIVERED,WEST,True,False
588,357,2023-09-23 07:56:35,PLACED,NORTH,False,False
589,110,2024-09-22 05:04:10,DELIVERED,EAST,False,False
590,424,2025-04-07 14:11:39,SHIPPED,SOUTH,False,False
591,349,2025-01-19 08:13:50,DELIVERED,WEST,False,False
592,351,2024-11-07 07:09:45,SHIPPED,NORTH,False,False
593,118,2025-06-10 23:17:27,DELIVERED,CENTRAL,False,False
594,181,2023-06-01 16:48:05,DELIVERED,CENTRAL,False,False
595,389,2023-06-18 22:17:37,DELIVERED,NORTH,False,False
596,143,2023-05-21 15:18:54,RETURNED,NORTH,False,False
597,464,2023-08-16 22:19:03,DELIVERED,CENTRAL,False,False
598,325,2024-11-25 15:19:28,DELIVERED,EAST,False,False
599,353,2024-11-06 07:47:54,DELIVERED,CENTRAL,False,False
600,131,2025-03-03 21:58:53,PLACED,CENTRAL,False,False
601,,2023-03-24 12:43:47,RETURNED,NORTH,True,False
602,241,2024-03-14 09:31:23,DELIVERED,EAST,False,False
603,446,2024-08-17 15:25:52,DELIVERED,WEST,False,False
604,394,2023-08-05 00:51:47,DELIVERED,WEST,False,False
605,129,2023-08-28 15:30:05,PLACED,NORTH,False,False
606,499,2023-08-12 16:33:20,RETURNED,SOUTH,False,False
607,426,2023-05-12 12:28:55,CANCELLED,CENTRAL,False,False
608,466,2024-10-23 07:24:06,DELIVERED,WEST,False,False
609,191,2024-08-20 15:12:15,PLACED,WEST,False,False
610,276,2024-01-03 18:40:42,DELIVERED,EAST,False,False
611,582,2023-02-21 23:32:56,DELIVERED,CENTRAL,False,False
612,82,2025-01-18 00:50:52,DELIVERED,EAST,False,False
613,536,2024-12-23 06:04:57,PLACED,WEST,False,False
614,80,2025-09-06 16:48:54,DELIVERED,CENTRAL,False,False
615,352,2024-04-30 10:50:02,PLACED,WEST,False,False
616,588,2025-03-07 09:27:57,DELIVERED,EAST,False,False
617,312,2024-03-25 06:28:20,DELIVERED,NORTH,False,False
618,174,2025-09-04 14:00:23,DELIVERED,EAST,False,False
619,,2025-08-27 20:13:30,PLACED,NORTH,True,False
620,288,2024-03-07 14:57:14,SHIPPED,NORTH,False,False
621,155,2025-07-27 00:05:55,DELIVERED,SOUTH,False,False
622,242,2024-02-10 20:12:08,DELIVERED,NORTH,False,False
623,149,2024-06-16 14:17:58,CANCELLED,WEST,False,False
624,244,2024-10-03 11:48:45,DELIVERED,SOUTH,False,False
625,354,2023-11-24 00:00:00,SHIPPED,NORTH,False,False
626,409,2023-03-23 14:12:24,DELIVERED,CENTRAL,False,False
627,400,2023-12-29 23:31:30,PLACED,WEST,False,False
628,460,2023-01-19 10:17:10,SHIPPED,CENTRAL,False,False
629,100,2025-11-26 19:28:26,DELIVERED,WEST,False,False
630,280,2025-08-06 08:33:05,SHIPPED,NORTH,False,False
631,401,2024-02-01 15:54:40,DELIVERED,SOUTH,False,False
632,200,2025-11-09 17:52:09,DELIVERED,SOUTH,False,False
633,9,2024-05-01 15:32:44,PLACED,NORTH,False,False
634,457,2025-03-26 23:16:16,DELIVERED,EAST,False,False
635,,2023-10-27 22:31:36,PLACED,CENTRAL,True,False
636,223,2025-10-17 00:01:40,DELIVERED,NORTH,False,False
637,134,2023-05-15 04:43:02,DELIVERED,CENTRAL,False,False
638,189,2023-10-15 00:40:23,DELIVERED,NORTH,False,False
639,284,2025-09-19 07:27:48,DELIVERED,EAST,False,False
640,76,2024-02-04 18:12:13,PLACED,WEST,False,False
641,265,2024-05-31 18:16:02,SHIPPED,WEST,False,False
642,206,2023-04-18 19:21:46,SHIPPED,WEST,False,False
643,442,2023-06-18 10:34:51,DELIVERED,WEST,False,False
644,75,2024-02-07 00:00:00,DELIVERED,WEST,False,False
645,153,2023-01-30 03:36:07,PLACED,NORTH,False,False
646,156,2025-10-29 10:18:05,RETURNED,CENTRAL,False,False
647,503,2023-01-06 18:05:09,DELIVERED,NORTH,False,False
648,394,2025-04-19 01:27:29,CANCELLED,WEST,False,False
649,368,2023-07-08 06:47:58,SHIPPED,NORTH,False,False
650,93,2025-09-09 04:49:41,CANCELLED,EAST,False,False
651,297,2023-05-05 23:38:46,SHIPPED,NORTH,False,False
652,307,2024-08-19 18:39:35,CANCELLED,EAST,False,False
653,449,2025-01-25 18:10:00,PLACED,SOUTH,False,False
654,245,2023-02-09 09:39:39,PLACED,CENTRAL,False,False
655,547,2025-09-26 11:58:31,CANCELLED,NORTH,False,False
656,346,2023-02-27 13:03:04,PLACED,NORTH,False,False
657,536,2023-11-25 19:56:03,DELIVERED,CENTRAL,False,False
658,239,2023-08-20 09:23:37,PLACED,SOUTH,False,False
659,483,2025-01-29 11:18:57,DELIVERED,SOUTH,False,False
660,15,2025-12-25 10:14:24,PLACED,EAST,False,False
661,175,2023-06-01 03:19:03,PLACED,NORTH,False,False
662,226,2023-06-27 00:00:00,SHIPPED,EAST,False,False
663,124,2025-11-19 20:30:16,DELIVERED,SOUTH,False,False
664,219,2024-05-14 13:44:23,DELIVERED,EAST,False,False
665,145,2023-04-09 05:04:58,SHIPPED,EAST,False,False
666,250,2025-05-09 16:32:08,PLACED,NORTH,False,False
667,162,2025-09-09 00:00:00,DELIVERED,NORTH,False,False
668,92,2023-01-12 05:19:48,DELIVERED,EAST,False,False
669,488,2024-10-08 13:53:23,SHIPPED,EAST,False,False
670,245,2025-03-23 14:05:30,DELIVERED,NORTH,False,False
671,512,2025-07-15 06:37:49,PLACED,EAST,False,False
672,572,2024-06-24 08:55:15,PLACED,CENTRAL,False,False
673,553,2023-05-29 15:21:09,DELIVERED,SOUTH,False,False
674,116,2024-03-05 09:55:48,DELIVERED,WEST,False,False
675,45,2025-02-11 00:00:00,DELIVERED,SOUTH,False,False
676,465,2024-11-06 00:00:00,DELIVERED,CENTRAL,False,False
677,30,2023-10-01 05:33:55,PLACED,SOUTH,False,False
678,334,2024-11-22 00:07:29,DELIVERED,EAST,False,False
679,334,2023-12-24 09:22:44,SHIPPED,WEST,False,False
680,226,2023-11-07 00:00:00,DELIVERED,NORTH,False,False
681,466,2024-11-08 02:13:38,DELIVERED,WEST,False,False
682,277,2023-10-29 14:37:12,PLACED,CENTRAL,False,False
683,114,2023-04-03 15:58:38,DELIVERED,SOUTH,False,False
684,303,2024-06-17 17:26:31,DELIVERED,CENTRAL,False,False
685,567,2023-09-21 23:39:14,PLACED,CENTRAL,False,False
686,222,2025-01-29 23:11:50,CANCELLED,EAST,False,False
687,253,2023-01-23 12:44:34,DELIVERED,SOUTH,False,False
688,588,2025-07-08 06:50:43,DELIVERED,NORTH,False,False
689,517,2023-03-04 00:00:00,DELIVERED,WEST,False,False
690,464,2025-12-18 05:07:30,PLACED,NORTH,False,False
691,224,2025-12-12 18:52:18,SHIPPED,NORTH,False,False
692,313,2023-01-25 17:55:10,DELIVERED,CENTRAL,False,False
693,,2025-06-25 16:25:34,DELIVERED,WEST,True,False
694,380,2023-10-15 07:16:36,DELIVERED,NORTH,False,False
695,341,2025-09-01 11:37:35,SHIPPED,EAST,False,False
696,556,2025-12-20 09:22:33,SHIPPED,NORTH,False,False
697,57,2025-08-21 20:14:48,RETURNED,EAST,False,False
698,375,2023-03-22 02:23:32,PLACED,EAST,False,False
699,69,2023-09-30 06:26:32,DELIVERED,SOUTH,False,False
700,117,2024-06-04 07:05:00,DELIVERED,CENTRAL,False,False
701,231,2025-12-27 19:54:33,CANCELLED,CENTRAL,False,False
702,56,2025-11-22 00:00:00,SHIPPED,WEST,False,False
703,126,2025-02-17 23:24:52,DELIVERED,CENTRAL,False,False
704,377,2024-03-30 00:24:17,RETURNED,NORTH,False,False
705,469,2023-10-20 14:19:49,DELIVERED,SOUTH,False,False
706,79,2024-03-23 23:18:46,SHIPPED,SOUTH,False,False
707,210,2025-02-10 00:28:35,DELIVERED,EAST,False,False
708,555,2024-10-09 01:36:43,DELIVERED,WEST,False,False
709,22,2024-11-20 12:18:07,PLACED,SOUTH,False,False
710,422,2025-03-18 04:51:20,DELIVERED,EAST,False,False
711,543,2025-01-25 04:55:32,DELIVERED,EAST,False,False
712,314,2025-05-31 04:40:29,SHIPPED,WEST,False,False
713,49,2024-07-31 17:31:23,SHIPPED,SOUTH,False,False
714,549,2025-08-19 00:12:23,RETURNED,SOUTH,False,False
715,43,2023-09-08 12:00:41,DELIVERED,WEST,False,False
716,211,2024-02-09 12:41:02,PLACED,EAST,False,False
717,460,2024-06-18 03:32:45,SHIPPED,EAST,False,False
718,415,2023-07-08 17:28:34,DELIVERED,WEST,False,False
719,560,2024-05-12 10:35:23,SHIPPED,EAST,False,False
720,588,2025-01-06 04:40:13,DELIVERED,WEST,False,False
721,491,2024-06-10 03:04:14,PLACED,CENTRAL,False,False
722,412,2023-07-01 13:27:24,SHIPPED,EAST,False,False
723,200,2023-05-24 15:56:47,SHIPPED,EAST,False,False
724,,2023-11-01 00:48:33,DELIVERED,NORTH,True,False
725,503,2025-03-06 00:49:18,DELIVERED,NORTH,False,False
726,152,2025-11-01 18:51:09,DELIVERED,WEST,False,False
727,,2024-08-02 04:09:10,SHIPPED,WEST,True,False
728,455,2025-05-21 12:49:36,DELIVERED,WEST,False,False
729,435,2024-03-24 09:03:22,DELIVERED,CENTRAL,False,False
730,213,2025-07-17 20:39:32,RETURNED,CENTRAL,False,False
731,385,2024-06-05 01:14:33,DELIVERED,EAST,False,False
732,474,2024-10-05 22:12:09,DELIVERED,SOUTH,False,False
733,391,2023-11-06 12:51:37,DELIVERED,EAST,False,False
734,573,2025-06-28 02:08:42,SHIPPED,NORTH,False,False
735,484,2023-08-28 06:25:47,DELIVERED,EAST,False,False
736,251,2024-10-10 00:00:00,DELIVERED,WEST,False,False
737,371,2023-04-14 15:40:54,DELIVERED,EAST,False,False
738,123,2025-09-02 13:23:22,DELIVERED,NORTH,False,False
739,60,2024-02-08 04:14:51,DELIVERED,SOUTH,False,False
740,280,2024-07-09 04:17:45,DELIVERED,EAST,False,False
741,543,2023-03-17 16:13:23,PLACED,SOUTH,False,False
742,97,2025-09-02 14:39:13,SHIPPED,EAST,False,False
743,309,2024-05-06 05:10:45,DELIVERED,EAST,False,False
744,361,2023-05-29 20:55:42,PLACED,CENTRAL,False,False
745,497,2024-03-13 04:00:52,RETURNED,SOUTH,False,False
746,516,2023-06-09 02:24:52,SHIPPED,CENTRAL,False,False
747,539,2025-08-10 22:16:00,DELIVERED,NORTH,False,False
748,79,2024-10-10 07:47:46,PLACED,NORTH,False,False
749,372,2025-01-14 21:44:07,DELIVERED,CENTRAL,False,False
750,351,2025-03-23 15:22:06,SHIPPED,NORTH,False,False
751,146,2023-12-12 10:06:05,SHIPPED,SOUTH,False,False
752,436,2023-07-22 06:53:17,DELIVERED,NORTH,False,False
753,442,2023-01-30 00:00:00,PLACED,CENTRAL,False,False
754,122,2025-07-10 11:12:38,PLACED,EAST,False,False
755,,2025-11-03 01:25:33,PLACED,CENTRAL,True,False
756,205,2023-11-16 01:54:40,DELIVERED,NORTH,False,False
757,285,2023-08-15 02:45:26,SHIPPED,SOUTH,False,False
758,248,2025-02-16 17:00:13,PLACED,CENTRAL,False,False
759,197,2023-01-22 17:22:22,SHIPPED,CENTRAL,False,False
760,102,2023-01-07 17:23:38,RETURNED,WEST,False,False
761,190,2024-07-23 06:43:54,RETURNED,SOUTH,False,False
762,435,2024-07-05 04:44:08,SHIPPED,NORTH,False,False
763,113,2024-05-03 05:13:04,DELIVERED,EAST,False,False
764,42,2025-12-30 18:16:22,DELIVERED,WEST,False,False
765,320,2024-03-16 13:48:03,CANCELLED,SOUTH,False,False
766,439,2025-05-10 11:28:52,PLACED,WEST,False,False
767,14,2025-11-20 23:50:34,DELIVERED,NORTH,False,False
768,88,2024-09-07 17:44:08,DELIVERED,CENTRAL,False,False
769,173,2023-06-08 00:00:00,RETURNED,EAST,False,False
770,414,2023-11-08 02:21:51,CANCELLED,WEST,False,False
771,596,2024-03-08 15:54:57,DELIVERED,WEST,False,False
772,415,2024-07-07 04:16:11,DELIVERED,SOUTH,False,False
773,257,2024-12-07 06:00:42,SHIPPED,SOUTH,False,False
774,55,2023-02-16 04:10:23,DELIVERED,NORTH,False,False
775,335,2023-10-06 05:10:16,DELIVERED,NORTH,False,False
776,533,2023-04-29 20:46:12,DELIVERED,SOUTH,False,False
777,503,2024-04-01 00:49:09,DELIVERED,CENTRAL,False,False
778,,2025-04-29 03:28:19,RETURNED,NORTH,True,False
779,386,2024-08-18 22:45:30,PLACED,SOUTH,False,False
780,311,2025-05-14 18:01:59,SHIPPED,WEST,False,False
781,399,2023-07-28 22:05:06,PLACED,WEST,False,False
782,553,2025-10-22 09:30:48,DELIVERED,SOUTH,False,False
783,270,2025-02-26 02:35:16,RETURNED,CENTRAL,False,False
784,292,2025-11-16 21:17:33,PLACED,NORTH,False,False
785,358,2023-07-19 03:34:12,DELIVERED,EAST,False,False
786,354,2024-08-14 04:48:14,DELIVERED,NORTH,False,False
787,241,2025-10-24 04:48:51,DELIVERED,NORTH,False,False
788,174,2024-04-18 00:00:00,SHIPPED,WEST,False,False
789,582,2025-10-18 19:21:37,DELIVERED,NORTH,False,False
790,23,2025-12-17 03:12:45,DELIVERED,WEST,False,False
791,501,2024-05-15 20:44:23,DELIVERED,EAST,False,False
792,348,2025-02-10 15:29:19,SHIPPED,WEST,False,False
793,78,2023-11-10 10:06:24,DELIVERED,EAST,False,False
794,,2024-02-16 21:41:55,DELIVERED,SOUTH,True,False
795,95,2025-08-28 05:44:33,DELIVERED,CENTRAL,False,False
796,581,2024-06-07 06:13:59,DELIVERED,SOUTH,False,False
797,310,2024-06-23 12:53:49,SHIPPED,CENTRAL,False,False
798,412,2024-05-01 18:38:43,DELIVERED,CENTRAL,False,False
799,529,2023-10-08 13:17:15,DELIVERED,SOUTH,False,False
800,479,2025-10-23 12:38:28,DELIVERED,CENTRAL,False,False
801,62,2024-11-04 18:25:14,DELIVERED,SOUTH,False,False
802,308,2024-01-09 09:47:25,DELIVERED,NORTH,False,False
803,423,2025-09-11 18:31:47,SHIPPED,SOUTH,False,False
804,242,2024-02-03 09:01:24,PLACED,SOUTH,False,False
805,318,2023-02-13 00:53:11,DELIVERED,WEST,False,False
806,38,2024-10-17 14:00:48,SHIPPED,NORTH,False,False
807,285,2024-02-06 09:43:57,SHIPPED,NORTH,False,False
808,57,2025-01-24 17:30:04,PLACED,CENTRAL,False,False
809,417,2024-04-07 21:28:07,DELIVERED,NORTH,False,False
810,144,2024-09-08 13:19:11,DELIVERED,CENTRAL,False,False
811,595,2023-07-07 09:52:57,RETURNED,EAST,False,False
812,244,2025-02-10 05:02:18,DELIVERED,EAST,False,False
813,400,2024-05-26 12:40:06,DELIVERED,WEST,False,False
814,180,2023-12-05 15:56:30,SHIPPED,WEST,False,False
815,58,2024-01-31 01:12:42,DELIVERED,NORTH,False,False
816,487,2024-05-06 15:36:01,RETURNED,SOUTH,False,False
817,377,2024-07-17 21:32:48,PLACED,CENTRAL,False,False
818,56,2023-02-24 01:47:22,DELIVERED,SOUTH,False,False
819,317,2024-01-28 23:53:09,DELIVERED,NORTH,False,False
820,454,2025-04-10 22:54:57,RETURNED,WEST,False,False
821,242,2024-02-01 22:59:11,CANCELLED,SOUTH,False,False
822,417,2024-11-12 17:21:32,SHIPPED,NORTH,False,False
823,423,2025-02-02 19:36:04,SHIPPED,WEST,False,False
824,268,2023-06-05 23:01:04,DELIVERED,CENTRAL,False,False
825,465,2025-04-30 20:46:11,DELIVERED,SOUTH,False,False
826,140,2025-09-05 00:00:00,SHIPPED,EAST,False,False
827,114,2024-05-02 08:23:47,DELIVERED,SOUTH,False,False
828,328,2025-07-11 18:31:34,CANCELLED,SOUTH,False,False
829,336,2024-02-09 22:51:01,SHIPPED,WEST,False,False
830,387,2024-07-25 01:06:18,CANCELLED,SOUTH,False,False
831,572,2023-02-02 05:02:35,DELIVERED,NORTH,False,False
832,173,2024-12-19 00:00:00,DELIVERED,CENTRAL,False,False
833,377,2024-02-09 03:23:06,DELIVERED,NORTH,False,False
834,465,2025-03-27 20:39:01,DELIVERED,SOUTH,False,False
835,273,2023-11-12 13:48:29,DELIVERED,SOUTH,False,False
836,221,2024-11-01 00:20:58,SHIPPED,SOUTH,False,False
837,150,2024-10-11 00:00:00,RETURNED,SOUTH,False,False
838,255,2025-08-17 12:47:18,DELIVERED,WEST,False,False
839,,2023-05-14 04:34:10,SHIPPED,WEST,True,False
840,393,2025-12-02 23:42:55,DELIVERED,EAST,False,False
841,61,2023-04-24 00:00:00,RETURNED,WEST,False,False
842,47,2024-07-04 00:00:00,DELIVERED,WEST,False,False
843,380,2024-04-14 22:17:29,CANCELLED,NORTH,False,False
844,174,2025-06-20 18:07:14,RETURNED,WEST,False,False
845,544,2023-07-24 22:19:00,SHIPPED,EAST,False,False
846,512,2023-03-10 14:29:04,CANCELLED,EAST,False,False
847,270,2024-10-30 02:46:08,DELIVERED,EAST,False,False
848,169,2025-03-14 02:08:19,RETURNED,SOUTH,False,False
849,451,2025-05-13 00:00:00,PLACED,SOUTH,False,False
850,,2023-10-12 12:00:12,DELIVERED,WEST,True,False
